-93.5174699,41.5892547,"Caribou Coffee-Pleasant Hill,IA",,,,,"{name:""","Caribou Coffee-Pleasant Hill,IA",""",lat:",41.5892547,",",lon:,-93.5174699,"},","{name:""Caribou Coffee-Pleasant Hill,IA"",lat:41.5892547,lon:-93.5174699},"
-93.2027463,43.1497436,"Caribou Coffee-Mason City,IA",,,,,"{name:""","Caribou Coffee-Mason City,IA",""",lat:",43.1497436,",",lon:,-93.2027463,"},","{name:""Caribou Coffee-Mason City,IA"",lat:43.1497436,lon:-93.2027463},"
-92.439148,42.512471,"Caribou Coffee-Cedar Falls,IA",,,,,"{name:""","Caribou Coffee-Cedar Falls,IA",""",lat:",42.512471,",",lon:,-92.439148,"},","{name:""Caribou Coffee-Cedar Falls,IA"",lat:42.512471,lon:-92.439148},"
-92.399347,42.505055,"Caribou Coffee-Waterloo,IA",,,,,"{name:""","Caribou Coffee-Waterloo,IA",""",lat:",42.505055,",",lon:,-92.399347,"},","{name:""Caribou Coffee-Waterloo,IA"",lat:42.505055,lon:-92.399347},"
-96.419758,42.521372,"Caribou Coffee-Sioux City,IA",,,,,"{name:""","Caribou Coffee-Sioux City,IA",""",lat:",42.521372,",",lon:,-96.419758,"},","{name:""Caribou Coffee-Sioux City,IA"",lat:42.521372,lon:-96.419758},"
-91.60205,41.685435,"Caribou Coffee-Coralville,IA",,,,,"{name:""","Caribou Coffee-Coralville,IA",""",lat:",41.685435,",",lon:,-91.60205,"},","{name:""Caribou Coffee-Coralville,IA"",lat:41.685435,lon:-91.60205},"
-91.659753,42.011305,"Caribou Coffee-Cedar Rapids,IA",,,,,"{name:""","Caribou Coffee-Cedar Rapids,IA",""",lat:",42.011305,",",lon:,-91.659753,"},","{name:""Caribou Coffee-Cedar Rapids,IA"",lat:42.011305,lon:-91.659753},"
-91.716587,41.949501,"Caribou Coffee-Cedar Rapids,IA",,,,,"{name:""","Caribou Coffee-Cedar Rapids,IA",""",lat:",41.949501,",",lon:,-91.716587,"},","{name:""Caribou Coffee-Cedar Rapids,IA"",lat:41.949501,lon:-91.716587},"
-88.718567,41.958823,"Caribou Coffee-Sycamore,IL",,,,,"{name:""","Caribou Coffee-Sycamore,IL",""",lat:",41.958823,",",lon:,-88.718567,"},","{name:""Caribou Coffee-Sycamore,IL"",lat:41.958823,lon:-88.718567},"
-91.337891,39.933225,"Caribou Coffee-Quincy,IL",,,,,"{name:""","Caribou Coffee-Quincy,IL",""",lat:",39.933225,",",lon:,-91.337891,"},","{name:""Caribou Coffee-Quincy,IL"",lat:39.933225,lon:-91.337891},"
-89.670174,39.775143,"Caribou Coffee-Springfield,IL",,,,,"{name:""","Caribou Coffee-Springfield,IL",""",lat:",39.775143,",",lon:,-89.670174,"},","{name:""Caribou Coffee-Springfield,IL"",lat:39.775143,lon:-89.670174},"
-86.176288,39.773916,"Caribou Coffee-Indianapolis,IN",,,,,"{name:""","Caribou Coffee-Indianapolis,IN",""",lat:",39.773916,",",lon:,-86.176288,"},","{name:""Caribou Coffee-Indianapolis,IN"",lat:39.773916,lon:-86.176288},"
-86.213814,41.66002,"Caribou Coffee-Mishawaka,IN",,,,,"{name:""","Caribou Coffee-Mishawaka,IN",""",lat:",41.66002,",",lon:,-86.213814,"},","{name:""Caribou Coffee-Mishawaka,IN"",lat:41.66002,lon:-86.213814},"
-94.68761,39.015352,"Caribou Coffee-Merriam,KS",,,,,"{name:""","Caribou Coffee-Merriam,KS",""",lat:",39.015352,",",lon:,-94.68761,"},","{name:""Caribou Coffee-Merriam,KS"",lat:39.015352,lon:-94.68761},"
-94.662419,39.01906,"Caribou Coffee-Mission,KS",,,,,"{name:""","Caribou Coffee-Mission,KS",""",lat:",39.01906,",",lon:,-94.662419,"},","{name:""Caribou Coffee-Mission,KS"",lat:39.01906,lon:-94.662419},"
-94.683613,38.955682,"Caribou Coffee-Overland Park,KS",,,,,"{name:""","Caribou Coffee-Overland Park,KS",""",lat:",38.955682,",",lon:,-94.683613,"},","{name:""Caribou Coffee-Overland Park,KS"",lat:38.955682,lon:-94.683613},"
-94.690587,38.884464,"Caribou Coffee-Overland Park,KS",,,,,"{name:""","Caribou Coffee-Overland Park,KS",""",lat:",38.884464,",",lon:,-94.690587,"},","{name:""Caribou Coffee-Overland Park,KS"",lat:38.884464,lon:-94.690587},"
-101.727109,39.326017,"Caribou Coffee-Goodland,KS",,,,,"{name:""","Caribou Coffee-Goodland,KS",""",lat:",39.326017,",",lon:,-101.727109,"},","{name:""Caribou Coffee-Goodland,KS"",lat:39.326017,lon:-101.727109},"
-83.210353,42.260815,"Caribou Coffee-Allen Park,MI",,,,,"{name:""","Caribou Coffee-Allen Park,MI",""",lat:",42.260815,",",lon:,-83.210353,"},","{name:""Caribou Coffee-Allen Park,MI"",lat:42.260815,lon:-83.210353},"
-83.130792,42.455851,"Caribou Coffee-Ferndale,MI",,,,,"{name:""","Caribou Coffee-Ferndale,MI",""",lat:",42.455851,",",lon:,-83.130792,"},","{name:""Caribou Coffee-Ferndale,MI"",lat:42.455851,lon:-83.130792},"
-85.19915,42.260403,"Caribou Coffee-Battle Creek,MI",,,,,"{name:""","Caribou Coffee-Battle Creek,MI",""",lat:",42.260403,",",lon:,-85.19915,"},","{name:""Caribou Coffee-Battle Creek,MI"",lat:42.260403,lon:-85.19915},"
